comment,label
外形外观：方方正正的，很好看，这个紫色很舒服，，屏幕音效：屏幕很清晰，声音也很大，拍照效果：拍照很好，照片很清楚很还原，运行速度：特别流畅，没有一丝卡顿,1
轻薄游戏本里性价比最高的，没有之一，3边框很窄，哪怕最厚的下巴也很美观，不像那些游戏本的超宽超丑的下巴，性能模式跑分看图，老版娱乐大师比较靠谱点，全金属外壳显档次，指纹电源键识别很快，触摸板够大，总之挑不出什么很明显的毛病，玩游戏的话耗电比较快,1
屏幕效果：五颗星，外形外观：好看，轻薄程度：很薄，运行速度：新机 很快，客服特别好， 我电脑小白，很耐心回答，相信在以后的使用中会有更好的体验,1
颜值非常高的轻薄笔记本，携带方便。自带正版office，简易激活。，运行速度：开机速度也非常快。，如果需要扩展坞网络接口的话，建议购买绿联的扩展坞支持win11免驱。,1
我的发票什么时候给我寄过来？,0
非常好啊，到手第一件事就是下载赛博朋克完美运行，本子颜值超级好看！！！,1
很好 送了快充充电器 但是分开发的哦 价格美丽。手感不错的 很喜欢。可以入手的。充电可以快充 很不错的。不会那么慢了。。,1
电脑用了一段时间了，打游戏挺流畅的，还有特别重要的是客服很有耐心，对于我每一次提问的问题都很细心，物流也很快！很适合学生党入手。,1
配送的小哥人非常好，我因为赶时间想早点拿到，小哥很热情，很及时的就给送过来了，特此感谢。电脑拿到手之后，打开把旧电脑的数据迁移到新电脑上。下午就开始工作了，性能做工设计完全没得说。果然是生产力工具。,1
买没多长时间，一下降了500块，还不能申请保价，差评。,0
外观还是很好看的，全金属机身，符合我的审美。A面撞色设计，有一个大大的ThinkBook的logo，金属质感很显档次，非常轻薄，拿在手里比较有分量。做工上乘，接缝处严丝合缝，细节处理的挺好。,1
12期白条免息是假的，账单出在当月,0
运行速度：开机12秒简直不要太舒服，屏幕效果：护眼模式特别好，，外形外观：外观也是我喜欢的颜色，轻薄程度：很轻，很薄，散热能力：散热确实也是这样薄机身的缺点。,1
电脑开机速度很快，可以面部识别，各种性能都挺好的，买的时候等了很长时间，但是也按照约定的时间发货了，收到货基本上都很满意。喜欢,1
太卡准备当备用机  用了几天 真失望,0
运行速度快，配置没的说。跟华为或者荣耀的联动非常方便。屏幕很舒服。外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！,1
新机有划痕 懒得换 怕换的还是一个样子 还要等3-7天才收到货,0
人生第一台mbp，非常满意，快递包装破损了，不过里面东西没事，屏幕效果：屏幕很赞，散热性能：感觉不到发热，运行速度：非常快，外形外观：漂亮，轻薄程度：很薄，其他特色：磁吸充电口很赞,1
不仅屏幕更大、配置更高，升级后的各种功能也非常出色，对于提高生产力，提升办公效率，效果显著。包括产品价格，在同档位产品中同样具备优势，无论是工作学习，还是休闲娱乐，都是不错的选择。，荣耀MagicBook 16全系搭载16.1英寸144Hz高刷新率IPS雾面屏，并且具备100%sRGB高色域，300nits的显示亮度，完全不必担心画面看不清。更为细腻的显示效果，顺滑流畅的高速运动场景，让卡顿和拖影更少。这块电竞理想屏，简直让人爱不释手，沉浸式绝佳视觉效果，办公休闲两不误，荣获德国莱茵低蓝光认证和国家眼科工程中心护眼认证，用户可以更放心，就像网友们说的那样&ldquo;笔记本还是大屏更好用&rdquo;。，机身内部装有一颗强劲的核心：AMD锐龙7 5800H标压处理器，这颗7**制程工艺，升级为Zen3内核框架。仅仅单核性能就有质的飞跃， 卓越的性能配合计算机处理速度，应对大多数消费者来说，都足够了。就算是大型办公模式下，也能完美处理各项任务，用户可以放心地将各项工作做交给荣耀MagicBook 16系列，再也不用担心买到低配电脑了。，作为一款轻薄商务本，荣耀官方这次没少下功夫，荣耀MagicBook 16系列,1
啥也没有，应用也安装不了，无语咯,0
苹果的优势就是系统系统就不用说了，运行流程的代名词非常流畅，屏幕显示细腻，看着很舒服，夜景提升很大，拍出来的效果灰常好，5home键需要时间去适应。没有充电器配件。并且价格不低。点是一点也不卡，运行内存足够大。菲斯的id解锁速度更快，更加灵敏。设计回归4的方正边框。,1
感觉五千块钱买了一个板砖，什么都不行。画质差都不能理解，机器卡到不行。远不如我18年买的同价位的华硕，这四年是技术退步了还是价格翻倍了。可以退货话麻烦客户联系我,0
外形外观：还是原来的味道，未发生明显变化。，屏幕音效：双喇叭立体声环绕特别喜欢。，拍照效果：清晰明亮，特别真实，录像可以HDR，运行速度：相当流畅哦，非常满意哦，待机时间：可以使用 6到8小时哦。，其他特色：充电特别慢哦。,1
不好用，才一个月，屏幕就不清晰了雾蒙蒙的，只能修不能退，将就的用吧，不想再错付金钱精力了,0
外观非常的漂亮，配置也很完美运行，运行流畅，大品牌就是不一样，疫情期间，孩子上网课，非常的OK，小朋友也非常喜欢，喜欢京东购物。,1
苹果13这个鬼信号非常无语！,0
做工不错，外形美观，物超所值。，物流很快，半夜12点买的，第二天九点就送到了。,1
关注了好久，才抢到这款笔记本，首先，分辨率2880x1800，能够180度开合，内存，硬盘都是三星的。其次，预装了正版Office。最后，客服服务态度非常棒。赞！,1
喜欢了很久的Macbook pro今天终于狠心买了，很喜欢，送货也很快，上午10点下单的，下午6点就送到了，很棒！,1
机器不错，手感也不错。跑分竟然出奇的高。隐藏无线鼠标USB插口的功能非常人性化。不过当天死机一次，使用了2周多了，暂时没有再出现死机情况。,1
垃圾，玩游戏CPU90度，连个客服都没有,0
第一台华为笔记本。拿到后惊喜惊讶。高科技，隐形摄像头，运行速度快。轻薄，很方便携带！屏幕看起来很舒服。,1
外形外观：作为苹果的新配色，应该是这两年最受欢迎的颜色了，低调奢华，也不会过于鲜艳，受众很广，屏幕音效：手机行业第一梯队的屏幕和音效，没的说，拍照效果：优秀的体验，如丝顺滑，足够的效果，已经满足大部分人的需求了，运行速度：老传统了，流畅如新,1
刚买10几天整个键盘就要全换，不能接受,0
好垃圾，用了三天突然关机 ，，直接开不了机,0
这款笔记本电脑质量很好。全金属机身，工艺精湛，轻薄有质，简约大气。180度开合设计，可以人脸识别登录。大屏幕显示效果清晰，观感舒适，色彩还原度超高。小键盘用起来很方便。超清摄像头，大容量电池，高速内存，运行流畅，无卡顿感。自带丰富接口，无需转接即可满足多场景使用需求。性价比高，非常好用切划算。推荐购买。,1
运行速度：很快 m1芯片yyds，屏幕效果：很清晰，轻薄，散热性能：完全感受不到热，风扇也听不出运行的声音，整体效果很nice 大家放心入手 随身携带！！,1
奥利给，这个颜色很心动呀，简直不要太好看，太有气质了。自从苹果5之后就没出现这种方边边，手感真的是一级棒！！用了几天非常喜欢?，非常nice，推荐大家买起来！！！,1
性价比很高，边框非常窄，也不是很重，做工非常精细，散热也很好,1
外形外观：外观很好，，轻薄程度：很轻薄，屏幕效果：很好，运行速度：运行速度：开机比较快，用着也比较快,1
只有个电脑和充电器，其他啥配件都没有，连个鼠标都没，而且用电不到六小时，根本达不到八小时。,0
京东服务巨差！手机拍照，还会倾斜的！,0
真不错，电脑收到了非常满意，速度很快，很流畅！金属感很强外形漂亮，送给妹妹当作考大学礼物，她非常喜欢！,1
3月30日下单，5月22日收到，因为疫情这是在京东购物收货最慢的一次。，开机试了一下，开机速度很快，声音可以接受，屏幕显示很舒服，操作界面不习惯，电源很大，后期考虑上氮化镓。,1
买到收货后自己按照语文提示激活了，连接网络后激活office，电脑很静，反应很快。,1
